date,url,username,content
2022-11-30T04:34:16+00:00,https://twitter.com/PangkeySheila/status/1597811223160311809,PangkeySheila,Prabowo optimistis Indonesia memiliki masa depan yang baik asal masyarakatnya rukun dan bersatu. https://t.co/84XGLWLolf @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo
,,,
2022-11-30T04:34:15+00:00,https://twitter.com/PangkeySheila/status/1597811221218004992,PangkeySheila,Menteri Pertahanan RI Prabowo Subianto optimistis Indonesia memiliki masa depan yang baik asal masyarakatnya rukun dan bersatu. https://t.co/84XGLX2rnf @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo
,,,
2022-11-30T04:28:27+00:00,https://twitter.com/GhaisaniMalita/status/1597809759201001474,GhaisaniMalita,Prabowo optimistis Indonesia memiliki masa depan yang baik asal masyarakatnya rukun dan bersatu. https://t.co/iGxYWvF09w @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo
,,,
2022-11-30T04:28:25+00:00,https://twitter.com/GhaisaniMalita/status/1597809752708636673,GhaisaniMalita,Menteri Pertahanan RI Prabowo Subianto optimistis Indonesia memiliki masa depan yang baik asal masyarakatnya rukun dan bersatu. https://t.co/iGxYWvX9nE @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo
,,,
2022-11-30T04:17:51+00:00,https://twitter.com/SalmaRamania/status/1597807094475894784,SalmaRamania,Menteri Pertahanan RI Prabowo Subianto optimistis Indonesia memiliki masa depan yang baik asal masyarakatnya rukun dan bersatu. https://t.co/jtvZZOtmNK @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo
,,,
2022-11-30T04:17:36+00:00,https://twitter.com/SalmaRamania/status/1597807031045365760,SalmaRamania,"“Agenda Rapat ini terdiri dari sesi pembahasan, sesi pengambilan keputusan dan diakhiri dengan penandatanganan naskah RUU dan penjelasan,” jelas Prabowo. https://t.co/QMuwTnllBm @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo"
,,,
2022-11-30T04:16:52+00:00,https://twitter.com/SalmaRamania/status/1597806844004954112,SalmaRamania,Prabowo optimistis Indonesia memiliki masa depan yang baik asal masyarakatnya rukun dan bersatu. https://t.co/jtvZZOLw1S @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo
,,,
2022-11-30T03:56:17+00:00,https://twitter.com/BIENSenator2022/status/1597801663859150849,BIENSenator2022,@Syarman59 Jika @ganjarpranowo  @PDI_Perjuangan di duetkan dengan bapak @prabowo @Gerindra maka kelar hidup ABAS dan kemungkinan cuma ada satu calon presiden di tahun #2024 karena OLIGARK akan mundur bakar duit 💯 trilyun buat ABAS karena kemungkinan kalah sangatlah besar.🤔☕
,,,
2022-11-30T03:53:40+00:00,https://twitter.com/Dorraemon_/status/1597801006338756608,Dorraemon_,"@Gerindra @prabowo Bapak Prabowo Subianto The Next Presiden indonesia yang berikutnya, Insyaallah, Aamiin yaa Robaal alamain"
,,,
2022-11-30T03:24:17+00:00,https://twitter.com/lucihappy11/status/1597793612095696896,lucihappy11,"@alextham878 Ya kalau PDIP yg menang pemilu harusnya yg menang yg Presiden, yg dibawahnya yg Wakil Presiden, jangan di balik. Pak @prabowo dan @Gerindra  harus sadar diri, kecuali kalau pemenang pemilunya gerinda bolehlah pak Prabowo capres nya tapi pecat dulu @fadlizon"
,,,
2022-11-30T03:09:19+00:00,https://twitter.com/Kemhan_RI/status/1597789847858851841,Kemhan_RI,"Menhan RI Prabowo Subianto @prabowo mendampingi Presiden RI Joko Widodo @jokowi meresmikan Asrama Mahasiswa Nusantara (AMN) di Surabaya, Jawa Timur, Selasa (29/11), yg ditujukan sbg sarana &amp; prasarana dlm merekatkan persaudaraan antarpelajar dari berbagai daerah di Tanah Air. https://t.co/XjUmGdNc87"
,,,
2022-11-30T02:57:19+00:00,https://twitter.com/cahaya08nkri78/status/1597786825690877952,cahaya08nkri78,"Udahlah pak @prabowo @sandiuno @andre_rosiade @fadlizon @ZUL_Hasan @airlangga_hrt @cakimiNOW 

@aniesbaswedan Presiden
@ridwankamil Wakil Presiden https://t.co/HNMaE9jcpP"
,,,
2022-11-30T01:33:04+00:00,https://twitter.com/IDefenseMagz/status/1597765622439751680,IDefenseMagz,"Menteri Pertahanan (Menhan) RI @prabowo Subianto mendampingi Presiden Joko Widodo (Jokowi) meresmikan Asrama Mahasiswa Nusantara (AMN) Surabaya dan pencanangan pembangunan Asrama Mahasiswa Nusantara Makassar dan Manado, Surabaya.

https://t.co/a9cuZ4dyxM

@Kemhan_RI"
,,,
2022-11-30T01:03:43+00:00,https://twitter.com/MYNasution2/status/1597758236689461249,MYNasution2,"@Hasbil_Lbs @prabowo Gimana ya, rezim hanya meberikan ilusi besar bagi rakyat, lalu rezim mencuri sebesar-besarnya; 1). Ilusi Indah 2030,45 Indonesia EMAS. 2). Ilusi menakutkan 2023 ekonomi gelap, Presiden; 1600 org mati kelaparan tiap hari.

Keduanya ilusi yg ditanamkan agar masy MANUT."
,,,
2022-11-30T00:57:06+00:00,https://twitter.com/MYNasution2/status/1597756573765357568,MYNasution2,"@Hasbil_Lbs Presiden @jokowi diharapkan STOP berbicara capres, pilpres secara terbuka.

Dlm sistem presidensial, Presiden berfungsi sbg kepala negara, hrs secara jelas netralitas diperlihatkan diatas kepentingan partai apapun. 

@prabowo bila menikmati ucapan Presiden, sama saja kacaunya."
,,,
2022-11-30T00:55:45+00:00,https://twitter.com/MYNasution2/status/1597756233943252992,MYNasution2,"Presiden @jokowi diharapkan STOP berbicara capres, pilpres secara terbuka.

Dlm sistem presidensial, Presiden berfungsi sbg kepala negara, hrs secara jelas netralitas diperlihatkan diatas kepentingan partai apapun. 

@prabowo bila menikmati ucapan Presiden, sama saja kacaunya. https://t.co/oMQylQ4CAy"
,,,
2022-11-29T23:36:14+00:00,https://twitter.com/hunggul/status/1597736222134108160,hunggul,"Panglima Santri Capres Kardus Duren @cakimiNOW cemunguds, maju terus pantang malu @jokowi @prabowo @KPK_RI @DPP_PKB @FraksiPKB @PKB_News_Online @nahdlatululama 
 https://t.co/vzSCmqj4Jq"
,,,
2022-11-29T18:55:22+00:00,https://twitter.com/BossToukeeIsa/status/1597665541329936384,BossToukeeIsa,@FirzaHusainID Berapa besar kemungkinan menang jika pasangan capres-cawapres 2024 nanti  @puanmaharani_ri - @erickthohir  atau @erickthohir - @ganjarpranowo bisa juga @prabowo - @erickthohir  ????
,,,
2022-11-29T15:55:31+00:00,https://twitter.com/RomitsuT/status/1597620279911788544,RomitsuT,"YTH pak @prabowo , 
Jangan sampai Bapak akan di PHP in dan dikadalin...masih mau Pak ? Gak kapok pak? 

Lawan pak....bentuk perlawanan yang bisa membuat KO mereka adalah Bapak dan Gerindra dukung dan jadikan @aniesbaswedan sebagai Capres. 

Salam, Kang Ojek."
,,,
2022-11-29T15:34:45+00:00,https://twitter.com/Ronnie_Rusli/status/1597615054337478657,Ronnie_Rusli,"Dari pengamatan saya yg terbaik untuk Pemilu 2024 dari semua konstelasi Capres yg saat ini berkembang., yg maju Pilpres 2024 adalah pasangan @prabowo -@puanmaharani_ri  Gerindra-PDIP (ini paling bagus pasangan gender👉 laki2-wanita untuk maju 2024 karena serasih)"
,,,
2022-11-29T15:13:29+00:00,https://twitter.com/dpcpkbjaksel/status/1597609702862438405,dpcpkbjaksel,"Lembaga survei Median merilis hasil simulasi head to head capres-cawapres di 2024. Hasilnya, paslon Prabowo dan Cak Imin mengalahkan semua paslon

@DPP_PKB @cakimiNOW @Gerindra @prabowo

https://t.co/ndglH3L7Iq"
,,,
2022-11-29T12:32:34+00:00,https://twitter.com/RizaVT/status/1597569205586784257,RizaVT,Tapi berat buat @prabowo untuk menetapkan #cawapres jika yang diidamkan Presiden @jokowi itu adalah @ErikThohir 👁️👁️ Sebab #elektabilitasnya menurut surveinya Median: N Marbun. Hmmmm... #eriktohir tak tampak dalam top 5 #cawapres.... Ya-ya-ya-ya Jelang tahun politik #Pilpres2024
,,,
2022-11-29T11:41:26+00:00,https://twitter.com/rezkydoank/status/1597556337411444737,rezkydoank,@tempodotco Ada yg sudah incar jabatan kalo @prabowo  jd presiden..
,,,
2022-11-29T10:11:22+00:00,https://twitter.com/adyatma_bagass/status/1597533669010575360,adyatma_bagass,"""Ini hampir dua jam saya bicara ini. Minum kopi dulu, ya, boleh?"" Saya nanti kalau pensiun mau buka warung kopi,"" ujar Prabowo. https://t.co/2b192bf2VM @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo"
,,,
2022-11-29T10:10:52+00:00,https://twitter.com/adyatma_bagass/status/1597533543638667264,adyatma_bagass,"Mulanya, Prabowo meminta izin untuk minum kopi lantaran sudah terlalu panjang memberikan paparan. https://t.co/2b192bf2VM @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo"
,,,
2022-11-29T10:10:22+00:00,https://twitter.com/adyatma_bagass/status/1597533417683316736,adyatma_bagass,Menteri Pertahanan (Menhan) Prabowo Subianto berencana membangun kedai kopi (coffee shop) saat pensiun atau tidak lagi aktif di dunia politik. https://t.co/2b192aWTHE @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo
,,,
2022-11-29T10:09:51+00:00,https://twitter.com/adyatma_bagass/status/1597533291137355777,adyatma_bagass,"Cinta Kopi, Prabowo Ingin Buka Coffee Shop saat Pensiun. https://t.co/2b192bf2VM @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo"
,,,
2022-11-29T10:08:51+00:00,https://twitter.com/adyatma_bagass/status/1597533039365877770,adyatma_bagass,Menurut Arif nantinya Jokowi dapat menggalang dukungan parpol untuk duet Prabowo-Ganjar tersebut. https://t.co/jho2Fid9Sd @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo
,,,
2022-11-29T10:06:52+00:00,https://twitter.com/adyatma_bagass/status/1597532538192289792,adyatma_bagass,Arif menilai ada keinginan Jokowi untuk menduetkan Prabowo-Ganjar di Pilpres 2024. https://t.co/jho2FhV0E5 @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo
,,,
2022-11-29T10:04:51+00:00,https://twitter.com/adyatma_bagass/status/1597532032430936065,adyatma_bagass,"Menurut Arif, dukungan diberikan lantaran Prabowo dan Ganjar dianggap loyal dan komitmen pada program Jokowi. https://t.co/jho2Fid9Sd @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo"
,,,
