date,url,username,content,cleaned
2022-10-06,https://twitter.com/genjerpranowo/status/1577829291235999744,genjerpranowo,"@GunRomli Politik ""Gembala Kambing"" - GAGAL
Politik ""Jakarta menjadi Seperti Suriah"" - GAGAL
Politik ""Intoleran"" - GAGAL
Politik ""Partai NOL KOMA Deklamasi, eh Deklarasi @ganjarpranowo sebagai CaPres 2024"" - SUKSES

@psi_id JUARA Stand Up Comedy 🤣🤣🤣🤣🤣🤣🤣🤣",politik gembala kambing gagal politik jakarta suriah gagal politik intoleran gagal politik partai nol koma deklamasi deklarasi sukses juara stand comedy
2022-10-06,https://twitter.com/Rangmudek/status/1577828258720411649,Rangmudek,"Ga ada yg lebih pantas dr @ganjarpranowo menjadi presiden 2024

#JokowiDiHatiGanjarDinanti",engak
2022-10-06,https://twitter.com/Fixtech7/status/1577825913018146817,Fixtech7,"Masih ada yg nanya, apa unggulnya @ganjarpranowo dibanding capres lain ...?

Gak usah banyak2 cukup sikap ini lah yg membuat beliau paling layak mjd RI1

*Berprinsip, dan tidak abu abu🇮🇩💪👍 https://t.co/7d4m3r7CdP",ungulnya banding engak perlu sikap layak prinsip
2022-10-06,https://twitter.com/max_DNZ/status/1577816734400385024,max_DNZ,"@ganjarpranowo @PDI_Perjuangan PDI Perjuangan hanya akan menang lagi, jika njenengan yg direkomendasikan sbg capres pak... salam dr kami kel. Besar BANTENG NARENDRA, YOGYAKARTA",pdi juang menang njenengan rekomendasi keluarga banteng narendra yogyakarta
2022-10-06,https://twitter.com/Kanjeng2022/status/1577812966191206400,Kanjeng2022,"Dulu kampung tempat tinggal saya di daerah SUMUT, saya sarankan memilih @NasDem. 
Itu dulu....
SEKARANG Kampung kami ramai ramai mengharamkan pilih Nasdem.

Dan saat nya membesarkan @psi_id yg berani calonkan Pak @ganjarpranowo sebagai Capres 2024.

🙏🙏🙏
https://t.co/lLZmldfVZr",kampung tingal daerah sumut saran pilih kampung ramai ramai haram pilih nasdem besar berani calon
2022-10-06,https://twitter.com/FrediHadikusuma/status/1577812800080347136,FrediHadikusuma,@ChusnulCh__ @ganjarpranowo Rakyat PSI = Pendukung PSI deklarasi ganjar jadi capres nya. Ko kalian tidak bahagia??? https://t.co/m1dqBBmidS,rakyat dukung deklarasi bahagia
2022-10-05,https://twitter.com/MuhIqbal252/status/1577805708833083392,MuhIqbal252,"@DjuremiReinke @ChusnulCh__ @ganjarpranowo Ngga level postingan mu,recehan..apa yang  bisa kamu banggakan ?coba buktikan .nih 👇fakta Presiden Indonesia.kamu warga negara mana ? Yeeh Bego mu Transparan kan ? 🤣🤣😇 https://t.co/whTNreanWg",engak postingan receh bisa bangakan bukti fakta warga negara yeh bego transparan
2022-10-05,https://twitter.com/bankaibenk1/status/1577786168451960837,bankaibenk1,"@ChusnulCh__ @PDI_Perjuangan @ganjarpranowo Kasihan si Uban mengemis minta dukungan partai untuk maju jdi Capres,. Beda dgn pak anis yg langsung di dukung oleh Nasdem,. Prcuma memainkan elektabilitas PALSU buktinya tdk ada partai besar yg mau mncalonkan si UBAN.,paling cuma parti PSI partai Abal-Abal..",kasihan uban emis dukung partai langsung dukung nasdem percuma main elektabilitas palsu bukti partai mncalonkan uban parti partai abal abal
2022-10-05,https://twitter.com/mlgstop007/status/1577768532145688576,mlgstop007,@ChusnulCh__ @ganjarpranowo koruptor kok mo dijadiin presiden... ente waras nul??? https://t.co/hYlja9pDLq,koruptor jadi waras nul
2022-10-05,https://twitter.com/Hendri_Mantis/status/1577765092417888256,Hendri_Mantis,"Heran yaaa kenapa @NasDem mengusung @aniesbaswedan jadi capres para dungu2 klojotan ? Berjuang aja capres idola kalian utk diusung partai, gw jadi simpatik ke mbak @puanmaharani_ri krn kalau PDIP mengusung mas @ganjarpranowo perpecahan negeri ini akan terus berlanjut",heran usung dungu klojotan juang idola usung partai simpatik partai demokrasi indonesia juang usung pecah negeri lanjut
2022-10-05,https://twitter.com/woyndoo/status/1577754827891040256,woyndoo,@krispinusss2 @ganjarpranowo @jokowi iy mas calon presiden novembriza @oyeyee19,novembriza
2022-10-05,https://twitter.com/MariaDianaSy1/status/1577751075242680320,MariaDianaSy1,"@SeruniPuspaAlam @ganjarpranowo Jd pingin tahu lebih dalam apa ""kelebihannya"" @ganjarpranowo yg membuat dia layak jd capres...🤔",kelebihanya layak
2022-10-05,https://twitter.com/crennatanada1/status/1577744497915854849,crennatanada1,"@ganjarpranowo @jokowi Fokus kerja saja pak, ga usah urus Capres capresan, biarkan urusan Capres kami yg rakyat yg perjuangkan.",fokus kerja engak perlu urus capresan biar urus rakyat juang
2022-10-05,https://twitter.com/OrisaOrisi/status/1577725649862594561,OrisaOrisi,"@MoTeeTee @NasDem @aniesbaswedan Cucian dwehhh.
Berharap @ganjarpranowo yang dijadikan Capres.
Taunya ketendang.
Sama PDIP juga ketendang.
Akhirnya sama si bocil @psi_id yang berbaik hati.
hihihihi.... https://t.co/OuLvmESni6",cuci dweh harap jadi tau tendang partai demokrasi indonesia juang tendang bocil baik hati hihihihi
