date,url,username,content,cleaned
2022-09-19,https://twitter.com/aikel112629/status/1572000589768454144,aikel112629,@YoutubeILC @aniesbaswedan @ganjarpranowo @prabowo Selamat Anis sudah terpilih menjadi presiden ILC... Masa Bhakti...1 Minggu kedepan...wkwkwkwkwk,selamat pilih ilc bhakti mingu depan wkwkwkwkwk
2022-09-19,https://twitter.com/dizi_004/status/1572000453222879233,dizi_004,@YoutubeILC @aniesbaswedan @ganjarpranowo @prabowo Jika pemilu dilakukan dengan jujur tanpa ada intrik dan kelicikin insya allah presiden indonesia bukan orang pesanan partai,pilih jujur intrik kelicikin pesan partai
2022-09-19,https://twitter.com/editya77/status/1571998339151040512,editya77,"@YoutubeILC @aniesbaswedan @ganjarpranowo @prabowo Selamat Pak @aniesbaswedan semoga amanah mengemban tugas dari Pak @karniilyas  sebagai Presiden @YoutubeILC 
Aamiin",selamat moga amanah emban
2022-09-19,https://twitter.com/SugengSpriyadi/status/1571987578383134720,SugengSpriyadi,@staqeemsy @YoutubeILC @aniesbaswedan @ganjarpranowo @prabowo Harusnya iyah ada sosok lain kaya @ridwankamil dan yang lainnya juga banyak yang lebih berpotensi jadi calon presiden by the way ga minat milih gp mas ?,sosok lai potensi by way engak minat pilih gp
2022-09-19,https://twitter.com/setia010185/status/1571983492371849216,setia010185,@YoutubeILC @aniesbaswedan @ganjarpranowo @prabowo Alhamdulillah akhirnya beliau bisa jadi presiden Indonesia lawyers club 🤲,alhamdulilah bisa lawyers club
2022-09-19,https://twitter.com/SoniSet34633857/status/1571909923004633089,SoniSet34633857,@YoutubeILC @aniesbaswedan @ganjarpranowo @prabowo Selamat kepada Bpk anis baswedan yg menjadi presiden ILC yg baru menggantikan kakek karni ilyas. Semoga ILC makin jaya,selamat ilc baru anti kakek karni ilyas moga ilc jaya
2022-09-19,https://twitter.com/hazelnutwt/status/1571883239865978881,hazelnutwt,sbg mentri pertahanan dan juga calon presiden yang independen pak @prabowo membuat langkah yg sangat bagus dlm membangun pertahanan negara #PrabowoPerkuatPertahanan https://t.co/PpyDqDIMOv,tri tahan independen langkah bagus bangun tahan negara
2022-09-19,https://twitter.com/Havidz73/status/1571881446931042307,Havidz73,@YoutubeILC @aniesbaswedan @ganjarpranowo @prabowo allhamdullilah presiden ILC 🤣,alhamdulilah ilc
2022-09-19,https://twitter.com/pinaraci_om/status/1571881275581165569,pinaraci_om,"Andai Pak @prabowo mau mjd King Maker saja pd 2024 dg memberikan mandat pd Pak @aniesbaswedan sbg Capres 2024, InsyaaAllah dpt mengobati luka pendukungnya di 2019 &amp; mjd legacy amal... https://t.co/j3kWPYmzwF",andai king maker mandat insya obat luka dukung legacy amal
2022-09-19,https://twitter.com/Daniella1__/status/1571871079525916672,Daniella1__,"@Kemhan_RI @prabowo @jokowi Pak Prabowo udah cocok nih jadi presiden, fansnya udah banyak juga loh #PrabowoPerkuatPertahanan",cocok fansnya
2022-09-19,https://twitter.com/Tessa1__/status/1571870529619099648,Tessa1__,@Kemhan_RI @prabowo @jokowi Kalo kayak gini sih udah cocok deh pak @prabowo jadi presiden #PrabowoPerkuatPertahanan,cocok
2022-09-19,https://twitter.com/Eleonor1_/status/1571870053083262976,Eleonor1_,"@Kemhan_RI @prabowo @jokowi Keren banget ya @prabowo, udah cocok pak jadi presiden aja nih nanti #PrabowoPerkuatPertahanan",keren cocok
2022-09-19,https://twitter.com/R_Nine99/status/1571868079780667394,R_Nine99,"@YoutubeILC @aniesbaswedan @ganjarpranowo @prabowo Congratzz, bisa jd presiden ILC",congratz bisa ilc
2022-09-19,https://twitter.com/howtotouchgrass/status/1571867909718417410,howtotouchgrass,@liputan6dotcom Senang sekali melihat pak @prabowo dan pak presiden jokowi bersinergi dengan kompak begini #PrabowoPerkuatPertahanan,senang jokowi sinergi kompak
2022-09-19,https://twitter.com/doncharbone/status/1571866455309971459,doncharbone,"""Jend. Dudung Bahayakan Posisi Politik TNI. Presiden Harus Copot"". 

Pak @mohmahfudmd pak @prabowo

https://t.co/AdUnzmDW1L

#ferdysambo https://t.co/SYzIV7ObKu",jend dudung bahaya posisi politik tentara nasional copot
2022-09-19,https://twitter.com/Giesaja90/status/1571865014927233025,Giesaja90,"Bukan Capres kaleng kaleng. Semangat dan sukses untuk Pak @prabowo dan @Gerindra 

https://t.co/YlkleSN3Ag",kaleng kaleng semangat sukses
2022-09-19,https://twitter.com/ekogilidesign/status/1571860318158213121,ekogilidesign,"@B171Jakarta @PutraErlangga95 @aniesbaswedan @AgusYudhoyono @prabowo @puanmaharani_ri A+A= 50%+50%= 💯%
Presiden &amp; Wapresnya Bang Utun😊👍👍 https://t.co/IjkWXD5Dh1",wapresnya utun
2022-09-19,https://twitter.com/Aanz55/status/1571859455071125506,Aanz55,@Kemhan_RI @prabowo @jokowi Capres yang patut diacungi jembol sih ini mantep kerjanya #PrabowoPerkuatPertahanan,patut acung jembol kerja
2022-09-19,https://twitter.com/BKoentjahya/status/1571859375022813186,BKoentjahya,"@YoutubeILC @aniesbaswedan @ganjarpranowo @prabowo Survei ILC 77 % responden pilih Anies Baswedan sebagai capres
#OrangPintarPilihAnies",survei ilc responden pilih
2022-09-19,https://twitter.com/Neiraa123/status/1571858609952399361,Neiraa123,@Kemhan_RI @prabowo @jokowi Gimana gaseneng kalo capres kita gabung begini #PrabowoPerkuatPertahanan,gaseneng gabung
2022-09-19,https://twitter.com/ayasna41/status/1571858497545080832,ayasna41,"@Kemhan_RI @prabowo @jokowi Akhir-akhir ini saya melihat Presiden Jokowi sering mengajak Pak Prabowo
#PrabowoPerkuatPertahanan",jokowi ajak
2022-09-19,https://twitter.com/Axcellia6/status/1571857602287632384,Axcellia6,@Kemhan_RI @prabowo @jokowi Luar biasa keren pak @prabowo banyak banget dapet antusias dari warga bisa nih next capres #PrabowoPerkuatPertahanan,keren antusias warga bisa
2022-09-19,https://twitter.com/Misyana9/status/1571857438617501705,Misyana9,@Kemhan_RI @prabowo @jokowi Senengnya pak @prabowo bisa bareng nemenin pak presiden kita jaya kalian #PrabowoPerkuatPertahanan,neng bisa bareng nemenin jaya
2022-09-19,https://twitter.com/Micel226/status/1571856634309382146,Micel226,@Kemhan_RI @prabowo @jokowi Seneng banget liat @prabowo ngedampingin bapak presiden yuk bisa yuk #PrabowoPerkuatPertahanan,senang ngedampingin bisa
2022-09-19,https://twitter.com/ramadani_efa/status/1571856445024665600,ramadani_efa,@Kemhan_RI @prabowo @jokowi Sembari mendampingi bapak presiden @prabowo keren makanya rakyat salut #PrabowoPerkuatPertahanan,sembari damping keren rakyat salut
2022-09-19,https://twitter.com/ilmxansy/status/1571856196134670337,ilmxansy,@Kemhan_RI @prabowo @jokowi Mau sungkem sama capres kita @prabowo pante rakyat antusias keren banget sih #PrabowoPerkuatPertahanan,sungkem pante rakyat antusias keren
2022-09-19,https://twitter.com/PutraErlangga95/status/1571855849827762177,PutraErlangga95,@B171Jakarta @aniesbaswedan @AgusYudhoyono @prabowo @puanmaharani_ri Utun banyak bangat save pict Capres kuat 2024 nih 😊,utun save pict kuat
2022-09-19,https://twitter.com/ajau_haja/status/1571855610588856320,ajau_haja,@YoutubeILC @aniesbaswedan @ganjarpranowo @prabowo Aku pilih presiden  yg TDK naikan BBM dgn dalil apa pun,pilih naik bm dalil
2022-09-19,https://twitter.com/Junsidi91356/status/1571851976148942851,Junsidi91356,"@AsepMah57973790 @YoutubeILC @aniesbaswedan @ganjarpranowo @prabowo @AgusYudhoyono Pak @aniesbaswedan  dan pak @AgusYudhoyono sangat cocok  menjadi presiden dan wakil presiden Indonesia 2024 di harapkan adanya koalisi antara Nasdem, Demokrat dan PKS kalau masih pakai PT 20%.",cocok harap koalisi nasdem demokrat partai adil sejahtera
2022-09-19,https://twitter.com/onlinebooksto11/status/1571848817494097926,onlinebooksto11,@Mahesa99821523 @YoutubeILC @aniesbaswedan @ganjarpranowo @prabowo ORANG 90BL0K KOK JADI PRESIDEN,
2022-09-19,https://twitter.com/si_Genta12/status/1571845189471457284,si_Genta12,@Kemhan_RI @prabowo @jokowi Bapak Presiden @jokowi  dan Bapak Menhan @prabowo terima kasih sudah mampir ke Maluku #PrabowoPerkuatPertahanan,menhan terima kasih mampir malu
2022-09-19,https://twitter.com/rikosetiawan_rs/status/1571841208623964161,rikosetiawan_rs,@YoutubeILC @aniesbaswedan @ganjarpranowo @prabowo Sbg org jawa tulen gw pasti akan dukung @ganjarpranowo sbg presiden RI ke 2024 itu pasti MERDEKA!!!!!!!!!!,tulen pasti dukung pasti merdeka
2022-09-19,https://twitter.com/DwinaSoepaat/status/1571836720680939523,DwinaSoepaat,@aLy_Bima @prabowo @aniesbaswedan @Gerindra Sdh ditakdirkan hanya menjadi Capres  .....,takdir
