features,g1,g2
aneh,0.6335467719660741,0.3410732468361268
angap,-0.10758508278279143,0.3731671501254207
angapan,-0.03677103561044372,0.13375430943375557
angaran,0.03330615734867421,0.16396414023948044
angel,0.34199206191219594,-0.10897294640958922
angeles,-0.032460733159307566,-0.07021097670655076
angin,-0.11590265275700408,-0.026281332077686043
angka,-0.042109142667749455,0.14611909385336727
angkat,-0.19140938547044797,0.45051964348258544
angkot,-0.045165682282386536,0.1711145231030095
angkuh,-0.03745891946346831,0.18684123500872624
angkut,0.045324889455421805,0.15025528394026288
angle,-0.053757304721261015,0.13946761333385874
angota,0.08165781802306317,0.40387047495212497
angotanya,-0.05315908403162438,-0.14263416582033822
angsal,-0.038277545933201484,-0.05147397413356678
aniaya,-0.03747910986517022,-0.07698147576199725
aniealah,-0.0518974943236051,-0.13179116225899626
aniesbaswedan,-0.04368201136239525,-0.09271757315841236
aniesjadi,-0.10308561018712854,-0.17905913541890506
aniversary,-0.025047014549021626,0.16229838903033772
anjay,0.2772381148783899,-0.1090076114923497
anjing,0.13021810428377736,-0.19868894010323018
anjlok,-0.1277411612643706,0.3464971222804438
anjs,-0.041076017975670155,-0.11166586148384011
anjur,-0.054916119269101525,0.1682950086538252
anoes,0.08157553180524187,-0.042476735491962944
ans,-0.061467697721695684,-0.14806283610440113
ansya,-0.10090609195616555,-0.21016198134249497
antam,0.31638349857439974,-0.16660954112101342
antar,-0.23544250998285893,0.3820934897033278
antek,0.1617266946343738,-0.2403460912151018
antero,-0.03846678441286884,0.12004392107568211
anti,-0.3442427401219899,-0.0886954284812106
antikorupsi,0.06337495654392993,0.046194668707390384
antitesa,-0.13562998736167461,-0.11458574962017917
antitesis,0.23987324604430493,-0.18568007235432565
antri,0.14834881584465043,-0.08380765204254369
antusiasme,0.2869968550735433,-0.1369719219216819
anut,-0.07303637331819268,0.05542022810303601
apa,0.5302279134761377,-0.16442236881615577
apanbangetsiucapanultahkekhini,-0.03300071740706725,0.16963486635051225
apapa,-0.02423967403306414,0.08868480064388017
aparat,0.30797409148154914,-0.13278530339034364
aparatur,0.13773158708353675,-0.13078485307946008
apbd,0.2204377481859433,-0.0314673961272291
apbn,0.1698058926569098,-0.06580726951609271
apik,-0.045964739836474366,0.1657634011400044
aple,-0.07376421512340706,0.31577451781518306
aplikasi,0.13828985158037482,0.14357286665325453
apresiasi,0.15519509764650274,0.05727525256264055
aqlak,-0.05164120937945315,0.1846233555504584
arab,0.07722828096356621,0.29029973404790227
arah,0.05231931752763336,-0.08136688313595712
arahanya,0.35330578382768885,-0.1663618648472593
arek,-0.12383839237495341,-0.15866525449713426
arep,0.14589330571085835,0.31707639981682284
arief,-0.06642410666900955,-0.08861639099164169
arif,-0.13249465844811828,0.26934481815336786
arifah,-0.01760022489568566,0.057533198202326066
arisan,0.3097973173670469,-0.10819679977767385
arjuna,-0.06880085016816355,0.31962999238937767
ark,0.18810477943199636,-0.052889507762649286
armada,-0.03710466016394133,0.09467463335186006
armagedon,-0.04874160982788468,-0.06052694066659206
arogant,-0.03745891946346831,0.18684123500872624
art,-0.04639142259764569,-0.0493830534950058
artis,0.2781644596278181,-0.03513547916495174
arto,-0.03342176902326456,0.07733316114156626
artos,-0.053512225665606705,-0.09923513942192239
arus,0.10926404826247489,0.0883578267379159
asa,-0.06900049098898489,0.2105781408264447
asah,-0.10532483091506924,0.03086175791886251
asai,-0.1325393506689535,0.13586067356695083
asal,-0.20709331449920843,0.11938656504354485
asalam,-0.02052923872319049,0.10946670052956294
asalamu,-0.09489287102071318,0.2101435843105685
asalamualaikum,-0.0862033453912589,0.1507955014870855
asalamualikum,-0.06757573379838361,0.1765243797300869
asalkn,0.23766656301675756,-0.09478162547177713
asam,-0.0727398356272155,0.08665263455927485
aseng,0.22631493564382307,-0.062042621903646164
asep,-0.033761352524443095,0.09931671453434711
aset,-0.24546317032964404,0.49289903804309787
asih,-0.07749333812803974,0.08236703643571332
asik,0.1145015452852521,-0.18445590711742618
asing,0.7601330235341889,-0.1799328083116128
ask,-0.061467697721695684,-0.14806283610440113
asli,-0.12892749165371925,1.0854256161309659
asn,-0.07348668875137838,-0.22032511496223725
asong,-0.09629485688414559,-0.04639191105806356
aspal,-0.06273026555592985,0.25014512855179755
aspek,-0.08001086561600253,-0.20681282812258087
aspirasi,0.23421441560346382,-0.10986863837332375
astagfirulah,-0.044376851628290546,-0.06466168110370574
astungkara,-0.03422740740866515,0.15321583054514668
asudalah,-0.01784054387809498,0.06250967719015901
asumsi,-0.041076017975670155,-0.11166586148384011
asuransi,-0.034877610641283384,0.10642756576327399
asyik,-0.24030717795789922,0.9854365224810828
atas,0.4288570768407001,0.16898275029392584
ate,-0.0461627994901434,-0.08520604734806574
atensi,-0.05556246701807958,0.18753766139577518
atheis,-0.03815905989864117,0.1084404930345647
ati,-0.05650699776314073,0.5236916961092086
atikoh,-0.020915896618756844,0.07761014606505158
atlit,0.30094809875413786,-0.13197320083981848
atribut,-0.09377248099005699,0.1558759904443436
atun,-0.03288795917469842,0.16219400378468568
atur,0.20960883562590052,0.16169936070131263
aturanya,-0.03610951078750342,0.1382357325870668
audah,-0.020316457519567822,0.16961579801964785
audisi,-0.04639142259764569,-0.0493830534950058
auditorium,-0.020915896618756844,0.07761014606505158
aun,-0.021698459329126656,0.07072152397805326
aura,0.20541874211135386,-0.08891737423184339
aurat,-0.03679391703624369,0.09755151588895364
australia,-0.09795371093991656,-0.08525464040637823
auto,-0.06848842180694009,0.6314683322668945
awak,-0.038719564091187576,-0.08620846929820901
awal,0.1585083842281993,0.24294165371967621
awam,0.2674246273491424,-0.14959270938239536
awang,0.373630661259955,-0.1709453020905314
awas,0.15774091319887773,-0.04030691831894411
away,-0.07551793626522986,0.3356602982932906
awokwowko,-0.08134883994318615,0.16139890907194906
axng,0.15780917863569918,-0.07414370394644225
ayahanda,-0.035403976098948485,-0.061911176306801124
ayam,1.1815451881609602,-0.36578091010062086
ayat,-0.029187689531808926,0.06784531438042105
aye,-0.027260325326613637,-0.061788615931547046
ayem,0.08310699545402164,0.18116406942926203
ayo,-0.05456282294273783,0.22491530898772683
ayom,-0.020124506231065667,0.048707523936675774
ayu,0.18255373504701045,-0.08233247491815628
ayun,-0.05596641233259254,0.13588584881785484
az,0.23766656301675756,-0.09478162547177713
azab,0.23987324604430493,-0.18568007235432565
azas,-0.03562061282387057,0.15431202589529433
azwar,-0.037234994020008474,-0.07819543778005417
babang,-0.034330569618486094,-0.07395843244403155
babat,-0.04176422976888177,-0.1060142123798059
babe,-0.12577981240231567,-0.08598049205449784
babel,-0.030765667697053408,-0.07992571128027588
babi,0.18121396891357525,0.07016586134389434
baca,-0.09292511952034122,0.060562586540116
bacapres,-0.3123949376269528,-0.1108867438737885
bacawapres,-0.02419069949107129,0.11445051917192571
bacit,0.18151914982308906,-0.07094030916914135
backing,0.07558925280448624,-0.2139134403686208
bacotlu,-0.03749395780046973,-0.09101275942842543
badai,-0.038878379078169864,0.12225662974030013
badak,-0.033451345469362646,0.10864206420905356
badan,-0.07313663528909206,-0.17087654526671947
bade,-0.026866662575489197,0.09405617294193218
badut,0.5727499018051266,-0.24374839372730214
bae,-0.1024538681343271,0.08752409051111221
bagak,-0.034876884263496034,0.1907204498748183
bagi,-0.06287180527045363,0.014641549884425292
bagimanapun,0.14337094161201225,-0.0892973713334715
bagong,0.19916626539238966,-0.138654972609971
bagus,-0.427152393773597,1.818475128027021
bahagia,-0.438149715949839,1.4678668942824924
bahan,0.2316681360270671,-0.31302809189217806
baharu,-0.061985154598319867,0.1832578971221677
bahas,0.3806224452544931,0.1851421989331056
bahasa,0.4003983681162519,-0.022932845721002928
bahaya,-0.03479276721637753,0.43692223403312885
bahlil,-0.02471171169981555,0.09781095283289323
bahlul,0.0916829204578185,-0.05734728131490302
bahu,-0.10238483745600364,-0.10349655412477238
baik,-0.6543451567427057,2.874477131448601
bajaj,-0.05277788510889221,0.07003847932007065
bajang,-0.09460240702746046,0.38113588816897903
bajo,-0.03603894644029977,-0.13855628165695907
baju,0.03296061195186588,-0.2165602645656422
bakar,-0.03336348585874728,0.07384393378727262
bakmumin,-0.04715282226908045,-0.09059093199373024
bakso,-0.05635046865840574,-0.05534236552401301
bal,0.4302663506610311,-0.5077092521511565
balai,-0.033761352524443095,0.09931671453434711
balas,0.07023476643955988,-0.13831456478449766
balasanya,-0.02876716479153332,0.12915286333899556
baliho,0.1971090102167712,-0.4479652688905664
balik,-0.05076384530205544,0.3703592676126283
balikin,-0.1338093670101393,-0.4771993894814328
balon,0.42369986877925236,0.04811775027465945
bambang,0.2058178549407902,-0.11566562071817081
banci,0.1294851932553625,-0.03901019161637693
banda,-0.045165682282386536,0.1711145231030095
bandar,-0.11120597004567796,-0.14539425278993423
banding,-0.37582967910611353,0.41308635849136127
bandingke,-0.027112179021196208,0.07506485006477062
bandit,0.1823393273569383,-0.08280017496706121
bandung,-0.13241367236902885,0.12063875777389792
bang,-0.08457631411919792,0.30286955654481923
banga,-0.17441372164840488,-0.06701602567319558
bangakan,0.01184629713534574,0.27923184691076275
banget,-0.07806871434785366,0.13859596022392884
bangka,-0.07734483063820803,0.10880894185811095
bangkang,-0.048584759331591544,-0.0979890143881589
bangkit,-0.0866540985051749,-0.1377076451473384
bangsa,-0.454634652885033,0.9287958844617932
bangsat,-0.04656681725965364,0.10660568013242354
bangun,-0.35566486377081,0.5490536566545229
bani,-0.12250208221199474,0.039303963477890454
banjir,-0.3393340055858698,0.19518916507572348
bank,0.12031730909011089,-0.045459720363478937
banser,-0.053133590879408936,0.14682455164387823
bansos,0.18527331368175887,0.001422726197281939
bantah,-0.2870492867378529,0.0007831677389803345
banten,-0.19204421045215994,0.2057003718592954
banteng,0.003185326821814381,0.13888763550453265
banting,-0.029336053189769288,-0.05939646002515592
bantu,0.44157480971951346,0.5279041358730225
bantuanya,-0.02091149862057666,0.07929152321489182
bantuin,-0.07169021579208296,-0.08732254172479957
bantung,0.2651433603438083,-0.11388143816074148
banwa,-0.07324727119134312,0.3005751963864138
banya,-0.0402506439426066,0.13783129279856604
banyak,-0.19158608989768613,0.7240731663514687
banyumas,0.19748374909162314,-0.09468590765500827
bapak,0.1414252131642987,0.02999986532138629
bara,-0.02093575027347503,0.30967718538150335
barak,-0.0354305629674722,0.1400044998074445
barakalah,-0.07259072412844746,0.23134570347202515
baran,-0.049925407928020124,-0.1409176550090873
barang,-0.13081854654032007,-0.2503237868638873
barangsiapa,0.4114694955066937,-0.1435854079188992
barat,-0.27209408605339364,0.059406267862421556
bareng,-0.27953524995255147,0.16907800552361218
barikade,-0.019866607759045463,-0.03394479098316462
baris,0.18605906051428955,-0.3252340805544407
baru,0.10865329068872409,1.9260903741892184
basi,0.1349658158904395,-0.020307793600822195
basis,0.5085098526358625,-0.22190583025415903
basoka,-0.019866607759045463,-0.03394479098316462
baswesdan,-0.04693884431328077,0.10299307362013625
batak,0.2740769097400581,-0.201554373850742
batal,0.17260359773207212,-0.11682494355773891
batang,0.09531923007167441,0.30112364537816216
batas,0.13322922829067546,-0.1761085162745467
batik,0.16223138563510153,0.0338585146374818
batin,-0.05049508543652893,0.11948071489012102
batman,-0.10134106446537694,-0.1089542975098854
batu,0.40516236309911385,0.015274402412738202
batutulis,-0.05146271070760726,-0.12839522254898375
bau,-0.08787545979807285,0.15962571031342127
bawa,0.0925859850103486,0.05650971480224298
bawah,0.4356675164033226,-0.05796510577407718
bawan,-0.057744645786965774,-0.1520757358680221
bawaslu,-0.05476107176515856,0.2898109026423239
bayang,0.04840389988059638,0.13446338625709625
bayar,0.5607015900510449,0.043671721619672914
bayat,-0.03710466016394133,0.09467463335186006
bayik,-0.05397059453750487,0.1263769336165421
bazer,-0.02903586076433715,-0.049534588336683776
bcr,-0.03363020735414349,0.12375694896963188
bcus,0.13314165968503883,-0.06445344346543506
bd,-0.06011198541367927,0.2058863146494381
beacukai,-0.046705545388287646,-0.12583594439204365
bearti,0.16022895029069315,-0.06311899850376183
beat,-0.045827527534023034,-0.1352118979472363
beban,-0.02092289290606455,0.055282366942213924
bebas,-0.220312726202426,1.2028033531109692
bebet,-0.036941779207949915,-0.13686862772384603
becak,-0.09858439273742585,-0.16842463627179025
becus,0.6109440520188628,-0.14449134082107576
bed,0.3699647939507643,-0.13080521073047283
beda,-0.17893441967608384,0.10911442315311708
bedul,-0.03226469732526815,0.10233110660340447
begal,-0.05006976375049158,-0.0971764804044089
begitu,0.38294006644064604,-0.14522240500752492
bego,1.7257250312955208,-0.6725237339517596
begundal,-0.08388800428154113,0.279740412795211
behind,-0.039804739874989226,0.006048127916332933
bejad,-0.09326586101027574,0.22179144715763283
bek,-0.07135138188523801,-0.14860696215487892
bekak,0.21125022646901442,-0.12409709323622604
bekas,-0.07467069682703206,-0.04817417066026685
beking,0.156011317882121,0.035642408222665796
bekingane,-0.06756339091583745,0.1850321658099025
bela,0.10534984212422965,0.3171220049926139
belah,0.4621655499854316,-0.2996173058979976
belakang,0.5534051190102107,-0.2139086021049582
belanja,0.1698058926569098,-0.06580726951609271
beli,0.2762923962495321,0.10248587606522565
belitung,-0.07734483063820803,0.10880894185811095
belkangmu,-0.04093189080689248,-0.1864601564102752
belok,-0.11117202668997407,0.4096802920755537
beludak,-0.07273800564215885,0.2605165424242884
belum,0.659473390020642,-0.4313681453366601
belumtentu,0.3561138129446338,-0.2326691006920321
benah,0.07335220768222737,0.046466444461463835
benak,-0.05705342263320376,-0.10182338819585396
benani,-0.04341983487805959,-0.09545250777804135
benar,0.736645346477583,1.6750313928347993
bencana,-0.12030911918570299,0.308654057858338
benci,0.861615713637943,-0.25077147714099207
benda,-0.08408258680627982,-0.18520114365455798
bendung,0.24662366199314723,-0.21726664723191486
bener,-0.05974909922804573,0.20619058882812002
bengkak,-0.0011423604572825836,-0.24728699096542103
bengkulu,-0.02381046467455259,0.08823225395606885
benjing,-0.038277545933201484,-0.05147397413356678
bentuk,0.1616181190939728,0.15072367695444494
bentur,0.4749881253016118,-0.19907087608994814
beol,0.14440908482088466,-0.0754513723673705
berahlak,-0.06468199397207185,0.24511908400463378
beranda,-0.05702347269643635,0.20045182347782647
berani,0.14672908216456654,0.8992142954985519
beranta,-0.08629112829466219,0.1239707134355245
berantas,0.174928396066253,-0.14408627747656927
beras,0.10227404986582356,-0.3459894857072438
berat,1.8010048282492768,-0.6903410213873633
berdo,0.1960251794427042,-0.1259805494612313
beres,1.2037328627504134,-0.22273191514288712
berhrp,0.1294851932553625,-0.03901019161637693
beri,0.10252919864627111,-0.2620569180741352
berisik,0.14081256385478721,-0.05321040234953303
berita,-0.13434750806583773,0.43635217812516885
berkah,-0.07825045519033638,-0.04156825604666684
berkat,-0.08511158893329028,0.2874548781802365
berkianat,-0.08901636624468745,0.2738485915773607
berkomen,-0.04158861697645174,0.1479300817898664
berkwalitas,0.3079146990635677,-0.14334471587957986
berlobang,-0.050072313020224364,-0.113700852758924
bermanfat,-0.09119442841057572,0.09711577264221755
bermingu,0.14590371242497774,-0.07382893369748089
bersandingmega,-0.016590289842113477,0.06516545372937965
bersholawat,-0.032598204092411515,0.2331244854922774
bersih,0.11813652360613168,0.7536510962847491
bersliweran,-0.06279749124521943,0.20879299396986692
bersura,-0.05982190723837684,-0.10231688416952328
besar,-0.04242425321402602,0.22400239860577875
besok,0.024186474509296497,-0.0455501515175358
best,-0.36071169989040963,1.3298789302158938
besut,-0.05633159925494892,0.11838784282154734
beta,-0.04606834529975983,0.13910818392317784
betapa,-0.10571615440588661,-0.13130233596697719
beter,-0.04749660918421253,-0.09178093329979996
betikutnya,-0.026349320992999043,0.11008858969512186
betina,0.04345363613433644,-0.09178602936139085
betol,-0.04458225660102864,-0.11578225203806425
betul,-0.22025325784063784,1.354446287320237
bewok,-0.10401133281635391,-0.2139328082784125
beye,-0.03309243718005467,-0.1116443694579464
bf,0.14590371242497774,-0.07382893369748089
bginian,-0.0810836168519378,-0.09040263625207327
bgm,0.2066751540500485,-0.08833671830768908
bgsa,-0.019026256807224272,0.03428704465892604
bhineka,-0.05420740878475626,0.22650627270070212
bhinekatungal,-0.043344549513615646,0.07463652075128618
bhre,-0.06759434315473531,-0.08311391035544019
biadab,-0.06434174752466555,-0.13083776174491146
biak,-0.07354195156074549,-0.1122855975566037
biang,-0.038437242967860094,0.11425984680983035
biar,0.8449109254263109,-0.38122555917562667
bias,0.11096784306860502,0.03566312210324604
biasa,0.603723922107194,-0.2537247429730666
biasane,0.13893622214266937,-0.07498758804644505
biau,-0.026123343688682913,0.19394780829642902
biaya,-0.09530316415451633,0.36942502538307975
biayain,-0.051470569384814494,-0.09007637872987959
bib,-0.09783215175379717,0.04601246905575883
bibir,-0.03881257641817153,0.09969669325461239
bibit,-0.0816859974514844,-0.25110348326029697
bicala,-0.02496766589142615,0.1492967836732119
bicara,-0.43085233250613614,0.32048872760721453
bicarain,0.1765655562155798,-0.10958688962315083
bidan,-0.04235491827476027,-0.11700318781918295
bidang,-0.045812625039603205,-0.24721750702875964
biden,-0.050478552664201315,0.20379060134427487
bidznilah,0.266545113817196,-0.1103011890749341
bieb,-0.07234629790559657,0.37004994969937977
big,0.07631643585755854,0.2809852742532137
bijak,-0.21992181165360766,1.2148943650297248
bijaksan,-0.07648438071595827,0.26193518873381716
bijaksana,-0.03745891946346831,0.18684123500872624
bikin,-0.13285603488924017,-0.19965885025646596
bilang,0.41929119691551464,0.07357861680162991
bilateral,-0.040589989687292556,0.12022162337536266
bilboard,-0.019348025547161116,0.05155855973906341
bilik,0.20256074041153077,-0.20258868945872135
bilingrate,-0.020842501560283524,0.09615178314577064
bin,-0.02166409856389251,-0.09102812672877111
bina,0.1466525112289476,-0.05386162081087944
bincang,-0.02244201747359356,0.09979001883005027
bingkis,0.10797048695317246,-0.15238347047847736
bingung,0.7672670744074335,0.20930228940065257
biologis,-0.025928376095486722,-0.08869087250833714
bipang,-0.04749660918421253,-0.09178093329979996
birokrasi,0.11579323738648942,-0.0989638313719913
birthday,-0.09013923065809418,0.3772661155888962
biru,-0.08492812897346098,0.2580391150865192
bisa,0.20559621915649995,0.14802695210626526
bisik,-0.17527772920957055,0.09939162819671551
bismilah,-0.18298037846094273,-0.4818257507595203
bismilahirahmanirahim,-0.07684172623638372,-0.2507408706752051
bismilahirohmanirohim,-0.03333391185742705,0.1733734415867829
bisnis,-0.07161706180032228,0.27124651211374035
biso,0.10889796731201713,-0.05449313028718834
bisu,0.3412552661543607,-0.16724332946214826
bisuak,0.25064896827260463,-0.06698370257651359
bk,-0.04676256854940557,-0.10054026048389132
bklan,-0.040041343555603244,-0.04718170365253438
bknkah,0.21000587156535958,-0.16424047770864347
black,0.16987305293756544,-0.02669223539537684
blagu,-0.08597706250842609,0.3219096210542054
blas,-0.08134883994318615,0.16139890907194906
blast,-0.07182638351113736,-0.16762726090111071
blaster,-0.1432838192023855,0.27231880740490905
blejekin,-0.08302230152391624,0.2801489058515327
blingsatan,-0.069530263440184,0.2026448269661732
blio,-0.11324001224133706,0.31559637854780087
